operacion,tipo,long,lat,m2total,direccion,calle,altura,cambio,preciotex,preciousd,precioars,preciousdm,precioarsm,barrio,comuna,codigo_postal,codigo_postal_argentino
VTA,TERRENO,-58.43811899999999,-34.623758,235.0,Av. Juan B. Alberdi 736-738,Av. Juan B. Alberdi ,736,37.2,U$S 1100000,1100000.0,40920000.0,4680.851064,174127.659574,CABALLITO,6.0,1235,C1235ABD
VTA,TERRENO,-58.427700300000005,-34.6233172,210.0,Av. La Plata 689,Av. La Plata ,689,37.2,U$S 600000,600000.0,22320000.0,2857.142857,106285.714286,CABALLITO,6.0,1405,C1405CNZ
VTA,TERRENO,-58.4511811,-34.6192674,450.0,Avellaneda 1300,Avellaneda ,1300,37.2,U$S 1400000,1400000.0,52080000.0,3111.111111,115733.33333299999,CABALLITO,6.0,1424,C1424AMN
VTA,TERRENO,-58.44033100000001,-34.627559000000005,360.0,Avenida del Barco Centenera 700,Avenida del Barco Centenera ,700,37.2,U$S 1100000,1100000.0,40920000.0,3055.555556,113666.66666700001,CABALLITO,6.0,1416,C1416DRN
VTA,TERRENO,-58.4476851,-34.608222,2700.0,Avenida Gaona 1300,Avenida Gaona ,1300,37.2,U$S 1700000,1700000.0,63240000.0,629.62963,23422.222222,CABALLITO,6.0,,
VTA,TERRENO,-58.439051526983995,-34.622126942511,414.0,Bertres 300,Bertres ,300,37.2,U$S 750000,750000.0,27900000.0,1811.594203,67391.304348,CABALLITO,6.0,1416,C1416CXR
VTA,TERRENO,-58.4591106,-34.6069357,280.0,DR.LUIS A. BELAUSTEGUI 1356,DR.LUIS A. BELAUSTEGUI ,1356,37.2,U$S 300000,300000.0,11160000.0,1071.4285710000001,39857.142857,CABALLITO,6.0,,
VTA,TERRENO,-58.43024739999999,-34.6175833,700.0,F Senillosa,F Senillosa,,37.2,U$S 1200000,1200000.0,44640000.0,1714.285714,63771.428571000004,CABALLITO,6.0,1405,C1405DEJ
VTA,TERRENO,-58.44752121,-34.61003494,296.0,Franklin  900,Franklin  ,900,37.2,U$S 340000,340000.0,12648000.0,1148.648649,42729.72973,CABALLITO,6.0,1405,C1405DEN
VTA,TERRENO,-58.450885,-34.611746999999994,320.0,Franklin 1100,Franklin ,1100,37.2,U$S 450000,450000.0,16740000.0,1406.25,52312.5,CABALLITO,6.0,1416,C1416DGT
VTA,TERRENO,-58.4594848,-34.610195399999995,283.0,Galicia 1500,Galicia ,1500,37.2,U$S 350000,350000.0,13020000.0,1236.749117,46007.067138,CABALLITO,6.0,1405,C1405BCP
VTA,TERRENO,-58.441569284656,-34.607375080316,870.0,Hidalgo 1000,Hidalgo ,1000,37.2,U$S 570000,570000.0,21204000.0,655.172414,24372.413793,CABALLITO,6.0,1424,C1424AFM
VTA,TERRENO,-58.4362436,-34.6263862,202.0,Riglos 629,Riglos ,629,37.2,U$S 560000,560000.0,20832000.0,2772.277228,103128.71287100001,CABALLITO,6.0,1424,C1424BJN
VTA,TERRENO,-58.43088670000001,-34.627098,350.0,VIEL 868,VIEL ,868,37.2,U$S 1200000,1200000.0,44640000.0,3428.571429,127542.857143,CABALLITO,6.0,1406,C1406GJL
VTA,TERRENO,-58.452543299999995,-34.6238996,600.0,Yerbal 1600,Yerbal ,1600,37.2,U$S 1200000,1200000.0,44640000.0,2000.0,74400.0,CABALLITO,6.0,1429,C1429DYA
VTA,TERRENO,-58.479374899999996,-34.544165,200.0,ARIAS ARIAS 3019,ARIAS ARIAS ,3019,37.2,U$S 1100000,1100000.0,40920000.0,5500.0,204600.0,SAAVEDRA,12.0,1430,C1430CIH
VTA,TERRENO,-58.4915872,-34.554491399999996,145.0,BESARES 4600,BESARES ,4600,37.2,U$S 410000,410000.0,15252000.0,2827.586207,105186.206897,SAAVEDRA,12.0,1429,C1429DRX
VTA,TERRENO,-58.47826920000001,-34.545869399999994,369.0,Correa 3000,Correa ,3000,37.2,U$S 1070000,1070000.0,39804000.0,2899.7289969999997,107869.918699,SAAVEDRA,12.0,1430,C1430CMF
VTA,TERRENO,-58.492526826984,-34.553024991143,623.0,CORREA 4500,CORREA ,4500,37.2,U$S 690000,690000.0,25668000.0,1107.544141,41200.642055000004,SAAVEDRA,12.0,1430,C1430AJD
VTA,TERRENO,-58.4863923,-34.5587669,250.0,Crisologo Larralde 4400,Crisologo Larralde ,4400,37.2,U$S 398000,398000.0,14805600.0,1592.0,59222.4,SAAVEDRA,12.0,1431,C1431FMW
VTA,TERRENO,-58.493823,-34.5627899,535.0,Diaz Colodrero 3569,Diaz Colodrero ,3569,37.2,U$S 570000,570000.0,21204000.0,1065.420561,39633.64486,SAAVEDRA,12.0,1430,C1430AGH
VTA,TERRENO,-58.481573600000004,-34.5548186,93.0,Jaramillo 3800,Jaramillo ,3800,37.2,U$S 360000,360000.0,13392000.0,3870.9677420000003,144000.0,SAAVEDRA,12.0,1430,C1430EDJ
VTA,TERRENO,-58.493705000000006,-34.553288,259.0,LUGONES 4400,LUGONES ,4400,37.2,U$S 350000,350000.0,13020000.0,1351.351351,50270.27027,SAAVEDRA,12.0,1430,C1430CCE
VTA,TERRENO,-58.483774100000005,-34.552583299999995,479.0,Paroissien 3849,Paroissien ,3849,37.2,U$S 379000,379000.0,14098800.0,791.231733,29433.820459,SAAVEDRA,12.0,1429,C1429AIF
VTA,TERRENO,-58.4765182,-34.542594799999996,108.0,Vidal 4500,Vidal ,4500,37.2,U$S 320000,320000.0,11904000.0,2962.962963,110222.222222,SAAVEDRA,12.0,1431,C1431ERT
VTA,TERRENO,-58.50250244,-34.56903076,225.0,Aizpurua   3400,Aizpurua   ,3400,37.2,U$S 275000,275000.0,10230000.0,1222.222222,45466.666667000005,VILLA URQUIZA,12.0,1431,C1431EKN
VTA,TERRENO,-58.492166151590006,-34.578945519608,235.0,Ceretti 2200 (y Felix Foullier),Ceretti ,2200,37.2,U$S 590000,590000.0,21948000.0,2510.638298,93395.744681,VILLA URQUIZA,12.0,1431,C1431FTJ
VTA,TERRENO,-58.4805927,-34.5739851,274.0,Combatientes de Malvinas 3900,Combatientes de Malvinas ,3900,37.2,U$S 2100000,2100000.0,78120000.0,7664.233577,285109.48905100004,VILLA URQUIZA,12.0,1431,C1431FMR
VTA,TERRENO,-58.491671999999994,-34.566193,263.0,DIAZ COLODRERO 3300,DIAZ COLODRERO ,3300,37.2,U$S 590000,590000.0,21948000.0,2243.346008,83452.471483,VILLA URQUIZA,12.0,1431,C1431FMV
VTA,TERRENO,-58.4933122,-34.5638623,0.0,DIAZ COLODRERO 3500,DIAZ COLODRERO ,3500,37.2,U$S 560000,560000.0,20832000.0,509.0,18938.18,VILLA URQUIZA,12.0,1431,C1431CMN
VTA,TERRENO,-58.4833185,-34.5803034,124.0,Echeverria 5200,Echeverria ,5200,37.2,U$S 650000,650000.0,24180000.0,5241.9354840000005,195000.0,VILLA URQUIZA,12.0,,
VTA,TERRENO,-58.4801505,-34.578387899999996,316.0,Echeverria y Triunvirato,Echeverria y Triunvirato,,37.2,U$S 1400000,1400000.0,52080000.0,4430.379747,164810.126582,VILLA URQUIZA,12.0,1430,C1430BRX
VTA,TERRENO,-58.47889839999999,-34.5736294,124.0,Mendoza 4500,Mendoza ,4500,37.2,U$S 770000,770000.0,28644000.0,6209.677419,231000.0,VILLA URQUIZA,12.0,1431,C1431CIH
VTA,TERRENO,-58.4886936,-34.570884,373.0,Mendoza 4900,Mendoza ,4900,37.2,U$S 770000,770000.0,28644000.0,2064.343164,76793.565684,VILLA URQUIZA,12.0,1431,C1431ANL
VTA,TERRENO,-58.4946549,-34.5645136,121.0,Nuñez 5300,Nuñez ,5300,37.2,U$S 315000,315000.0,11718000.0,2603.305785,96842.97520700001,VILLA URQUIZA,12.0,1431,C1431FJK
VTA,TERRENO,-58.488329799999995,-34.567731099999996,519.0,Pacheco 3083,Pacheco ,3083,37.2,U$S 450000,450000.0,16740000.0,867.0520230000001,32254.335260000003,VILLA URQUIZA,12.0,,
VTA,TERRENO,-58.4899774,-34.5632234,204.0,Pasaje Shakespeare 4900,Pasaje Shakespeare ,4900,37.2,U$S 285000,285000.0,10602000.0,1397.058824,51970.588235,VILLA URQUIZA,12.0,,
VTA,TERRENO,-58.4834941,-34.5697848,375.0,Pedro Rivera y Valdenegro,Pedro Rivera y Valdenegro,,37.2,U$S 840000,840000.0,31248000.0,2240.0,83328.0,VILLA URQUIZA,12.0,1430,C1430DIB
VTA,TERRENO,-58.480852,-34.563263,137.0,Plaza 3120,Plaza ,3120,37.2,U$S 300000,300000.0,11160000.0,2189.7810219999997,81459.854015,VILLA URQUIZA,12.0,1431,C1431ACF
VTA,TERRENO,-58.4874872,-34.5671088,119.0,QUESADA 4900,QUESADA ,4900,37.2,U$S 370000,370000.0,13764000.0,3109.243697,115663.865546,VILLA URQUIZA,12.0,1431,C1431ADB
VTA,TERRENO,-58.501051000000004,-34.573972,372.0,Quesada 6000,Quesada ,6000,37.2,U$S 540000,540000.0,20088000.0,1451.612903,54000.0,VILLA URQUIZA,12.0,1431,C1431BZB
VTA,TERRENO,-58.4832855,-34.5717239,430.0,Roosevelt 4828 (entre Alvarez Thomas y Pacheco),Roosevelt ,4828,37.2,U$S 1250000,1250000.0,46500000.0,2906.976744,108139.534884,VILLA URQUIZA,12.0,1431,C1431BYF
VTA,TERRENO,-58.483293700000004,-34.5715283,463.0,Roosevelt 4800,Roosevelt ,4800,37.2,U$S 2000000,2000000.0,74400000.0,4319.654428,160691.14470799998,VILLA URQUIZA,12.0,,
VTA,TERRENO,-58.4927155,-34.576668,270.0,Roosevelt y Burela,Roosevelt y Burela,,37.2,U$S 720000,720000.0,26784000.0,2666.666667,99200.0,VILLA URQUIZA,12.0,1431,C1431AGH
VTA,TERRENO,-58.490905500000004,-34.5655104,399.0,Tamborini 5000,Tamborini ,5000,37.2,U$S 450000,450000.0,16740000.0,1127.819549,41954.887218,VILLA URQUIZA,12.0,1427,C1427BEF
VTA,TERRENO,-58.4786377,-34.58839798,147.0,Andonaegui  1200,Andonaegui  ,1200,37.2,U$S 320000,320000.0,11904000.0,2176.870748,80979.591837,PARQUE CHAS,15.0,1427,C1427DLF
VTA,TERRENO,-58.47777489999999,-34.58533320000001,375.0,ARISMENDI 2700,ARISMENDI ,2700,37.2,U$S 545000,545000.0,20274000.0,1453.333333,54064.0,PARQUE CHAS,15.0,1427,C1427DLB
VTA,TERRENO,-58.474621400000004,-34.583142200000005,897.0,ARISMENDI 2500,ARISMENDI ,2500,37.2,U$S 630000,630000.0,23436000.0,702.341137,26127.090301,PARQUE CHAS,15.0,1427,C1427DLJ
VTA,TERRENO,-58.479156,-34.586754,390.0,ARISMENDI 2900,ARISMENDI ,2900,37.2,U$S 380000,380000.0,14136000.0,974.358974,36246.153846,PARQUE CHAS,15.0,1427,C1427CXP
VTA,TERRENO,-58.4735968,-34.5894684,413.0,Chorroarin 600,Chorroarin ,600,37.2,U$S 1150000,1150000.0,42780000.0,2784.503632,103583.535109,PARQUE CHAS,15.0,1425,C1425BZD
VTA,TERRENO,-58.4944042,-34.5924699,200.0,Ancón 5300,Ancón ,5300,37.2,U$S 950000,950000.0,35340000.0,4750.0,176700.0,AGRONOMIA,15.0,1419,C1419IDN
VTA,TERRENO,-58.5017681,-34.5950547,161.0,GUTEMBERG 3300,GUTEMBERG ,3300,37.2,U$S 500000,500000.0,18600000.0,3105.590062,115527.950311,AGRONOMIA,15.0,1427,C1427CJB
VTA,TERRENO,-58.4658543,-34.579300599999996,194.0,14 de Julio 1000, de Julio ,14,37.2,U$S 480000,480000.0,17856000.0,2474.226804,92041.237113,VILLA ORTUZAR,15.0,1427,C1427BYD
VTA,TERRENO,-58.463462899999996,-34.5782603,334.0,CHARLONE 1500,CHARLONE ,1500,37.2,U$S 550000,550000.0,20460000.0,1646.706587,61257.485029999996,VILLA ORTUZAR,15.0,,
VTA,TERRENO,-58.464243599999996,-34.5862388,224.0,Iturri 1300,Iturri ,1300,37.2,U$S 312000,312000.0,11606400.0,1392.857143,51814.285714,VILLA ORTUZAR,15.0,1427,C1427AAT
VTA,TERRENO,-58.469352,-34.583287,167.0,Triunvirato 3400,Triunvirato ,3400,37.2,U$S 1100000,1100000.0,40920000.0,6586.826347,245029.94011999998,VILLA ORTUZAR,15.0,1437,C1437ANB
VTA,TERRENO,-58.4355412,-34.644177299999996,901.0,AGUSTIN DE VEDIA 2100,AGUSTIN DE VEDIA ,2100,37.2,U$S 699000,699000.0,26002800.0,775.804661,28859.933407,PARQUE CHACABUCO,7.0,1424,C1424COO
VTA,TERRENO,-58.429311899999995,-34.631981,326.0,ASAMBLEA 200,ASAMBLEA ,200,37.2,U$S 620000,620000.0,23064000.0,1901.840491,70748.466258,PARQUE CHACABUCO,7.0,,
VTA,TERRENO,-58.42599010000001,-34.6304454,374.0,Av. La Plata y Tarija,Av. La Plata y Tarija,,37.2,U$S 790000,790000.0,29388000.0,2112.299465,78577.54010700001,PARQUE CHACABUCO,7.0,1424,C1424BLV
VTA,TERRENO,-58.4287897,-34.630177200000006,307.0,Doblas 1100,Doblas ,1100,37.2,U$S 650000,650000.0,24180000.0,2117.263844,78762.214984,PARQUE CHACABUCO,7.0,1424,C1424BMB
VTA,TERRENO,-58.428163299999994,-34.633331899999995,397.0,DOBLAS 1400,DOBLAS ,1400,37.2,U$S 335000,335000.0,12462000.0,843.828715,31390.428212,PARQUE CHACABUCO,7.0,1424,C1424AYR
VTA,TERRENO,-58.4418509,-34.631284,347.0,EMILIO MITRE 854,EMILIO MITRE ,854,37.2,U$S 1100000,1100000.0,40920000.0,3170.028818,117925.072046,PARQUE CHACABUCO,7.0,1406,C1406CXR
VTA,TERRENO,-58.447796492065,-34.633825349309994,920.0,Malvinas Argentinas 900,Malvinas Argentinas ,900,37.2,U$S 530000,530000.0,19716000.0,576.086957,21430.434783,PARQUE CHACABUCO,7.0,1424,C1424CSR
VTA,TERRENO,-58.436994299999995,-34.6356861,210.0,Santander 1200,Santander ,1200,37.2,U$S 200000,200000.0,7440000.0,952.380952,35428.571429,PARQUE CHACABUCO,7.0,1424,C1424CWI
VTA,TERRENO,-58.42995500000001,-34.637678,374.0,SARAZA  849,SARAZA  ,849,37.2,U$S 345000,345000.0,12834000.0,922.459893,34315.508021,PARQUE CHACABUCO,7.0,1424,C1424BPD
VTA,TERRENO,-58.426401,-34.634772999999996,323.0,SENILLOSA 1500,SENILLOSA ,1500,37.2,U$S 519900,519900.0,19340280.0,1609.5975230000001,59877.027863999996,PARQUE CHACABUCO,7.0,,
VTA,TERRENO,-58.4240537,-34.638071999999994,550.0,Zañartu 400,Zañartu ,400,37.2,U$S 220000,220000.0,8184000.0,400.0,14880.0,PARQUE CHACABUCO,7.0,1424,C1424CKP
VTA,TERRENO,-58.4369985,-34.629946000000004,165.0,Zuviria 800,Zuviria ,800,37.2,U$S 250000,250000.0,9300000.0,1515.151515,56363.636364,PARQUE CHACABUCO,7.0,,
VTA,TERRENO,-58.494697200000004,-34.580268,180.0,LOPEZ  CARLOS ANTONIO 2100,LOPEZ  CARLOS ANTONIO ,2100,37.2,U$S 380000,380000.0,14136000.0,2111.111111,78533.333333,VILLA PUEYRREDON,12.0,1419,C1419GIX
VTA,TERRENO,-58.505776000000004,-34.5908133,132.0,Vallejos 3200,Vallejos ,3200,37.2,U$S 199000,199000.0,7402800.0,1507.575758,56081.818182,VILLA PUEYRREDON,12.0,1417,C1417BWT
VTA,TERRENO,-58.5180406,-34.6130499,815.0,BermÃƒÂºdez 2900,Berm,2900,37.2,U$S 1800000,1800000.0,66960000.0,2208.588957,82159.509202,VILLA DEVOTO,11.0,1417,C1417CBV
VTA,TERRENO,-58.5197657,-34.613879299999994,190.0,Cervantes 3000,Cervantes ,3000,37.2,U$S 350000,350000.0,13020000.0,1842.105263,68526.315789,VILLA DEVOTO,11.0,1417,C1417ATQ
VTA,TERRENO,-58.5046098,-34.607794899999995,220.0,CHIVILCOY 2823,CHIVILCOY ,2823,37.2,U$S 235000,235000.0,8742000.0,1068.181818,39736.363636,VILLA DEVOTO,11.0,1419,C1419GGD
VTA,TERRENO,-58.510760899999994,-34.592825,0.0,Gabriela Mistral 3600,Gabriela Mistral ,3600,37.2,U$S 750000,750000.0,27900000.0,609.0,22682.92,VILLA DEVOTO,11.0,,
VTA,TERRENO,-58.5111562,-34.604253899999996,627.0,Navarro y Gualeguaychu,Navarro y Gualeguaychu,,37.2,U$S 900000,900000.0,33480000.0,1435.4066990000001,53397.129187,VILLA DEVOTO,11.0,1407,C1407DIT
VTA,TERRENO,-58.481476799999996,-34.621556700000006,660.0,Concordia 1100,Concordia ,1100,37.2,U$S 1200000,1200000.0,44640000.0,1818.181818,67636.363636,VILLA SANTA RITA,11.0,1416,C1416BCR
VTA,TERRENO,-58.485232700000005,-34.613437700000006,517.0,CUENCA 1800,CUENCA ,1800,37.2,U$S 500000,500000.0,18600000.0,967.1179880000001,35976.789168,VILLA SANTA RITA,11.0,1416,C1416DKZ
VTA,TERRENO,-58.479161,-34.6203098,535.0,Juan b justo 5900,Juan b justo ,5900,37.2,U$S 465000,465000.0,17298000.0,869.158879,32332.710280000003,VILLA SANTA RITA,11.0,1407,C1407GIB
VTA,TERRENO,-58.500028,-34.617714,280.0,ALCARAZ 4300,ALCARAZ ,4300,37.2,U$S 385000,385000.0,14322000.0,1375.0,51150.0,MONTE CASTRO,10.0,1407,C1407GIJ
VTA,TERRENO,-58.5030243,-34.61967620000001,225.0,ALCARAZ 4700,ALCARAZ ,4700,37.2,U$S 305000,305000.0,11346000.0,1355.555556,50426.666667000005,MONTE CASTRO,10.0,,
VTA,TERRENO,-58.504884600000004,-34.6219527,433.0,ALLENDE,ALLENDE,,37.2,U$S 470000,470000.0,17484000.0,1085.450346,40378.752887,MONTE CASTRO,10.0,1407,C1407CTN
VTA,TERRENO,-58.501647,-34.619624,643.0,Bernaldes 1800,Bernaldes ,1800,37.2,U$S 325000,325000.0,12090000.0,505.44323499999996,18802.488336000002,MONTE CASTRO,10.0,1407,C1407GBH
VTA,TERRENO,-58.5068882,-34.625373100000004,115.0,Elpidio Gonzalez 5000,Elpidio Gonzalez ,5000,37.2,U$S 205000,205000.0,7626000.0,1782.608696,66313.04347799999,MONTE CASTRO,10.0,1417,C1417AUF
VTA,TERRENO,-58.502221999999996,-34.61241,504.0,Mercedes 2400,Mercedes ,2400,37.2,U$S 865000,865000.0,32178000.0,1716.269841,63845.23809500001,MONTE CASTRO,10.0,,
VTA,TERRENO,-58.503152,-34.61759,241.0,SEGUROLA AL 2000,SEGUROLA AL ,2000,37.2,U$S 499000,499000.0,18562800.0,2070.539419,77024.06638999999,MONTE CASTRO,10.0,1407,C1407CKB
VTA,TERRENO,-58.5058262,-34.620674,333.0,Wagner 1100,Wagner ,1100,37.2,U$S 292000,292000.0,10862400.0,876.8768769999999,32619.81982,MONTE CASTRO,10.0,1417,C1417COX
VTA,TERRENO,-58.520779299999994,-34.6173924,500.0,Av. Lope De Vega 2678,Av. Lope De Vega ,2678,37.2,U$S 600000,600000.0,22320000.0,1200.0,44640.0,VILLA REAL,10.0,1406,C1406ALB
VTA,TERRENO,-58.4716035,-34.6304424,5300.0,Argerich 56,Argerich ,56,37.2,U$S 2100000,2100000.0,78120000.0,396.226415,14739.622641999998,FLORES,7.0,1406,C1406GZZ
VTA,TERRENO,-58.4607543,-34.6334869,400.0,AV DIRECTORIO 2400,AV DIRECTORIO ,2400,37.2,U$S 899000,899000.0,33442800.0,2247.5,83607.0,FLORES,7.0,1406,C1406GDC
VTA,TERRENO,-58.4558373,-34.623665,465.0,Bacacay 1745,Bacacay ,1745,37.2,U$S 490000,490000.0,18228000.0,1053.763441,39200.0,FLORES,7.0,1406,C1406ADF
VTA,TERRENO,-58.467318000000006,-34.625774,427.0,Bolivia 400,Bolivia ,400,37.2,U$S 960000,960000.0,35712000.0,2248.2435600000003,83634.660422,FLORES,7.0,1406,C1406AXF
VTA,TERRENO,-58.4669925,-34.61876470000001,134.0,BUFANO ALFREDO R. 1000,BUFANO ALFREDO R. ,1000,37.2,U$S 365000,365000.0,13578000.0,2723.880597,101328.358209,FLORES,7.0,1406,C1406DGW
VTA,TERRENO,-58.451313,-34.637211,899.0,CARABOBO  AVDA. 1000,CARABOBO  AVDA. ,1000,37.2,U$S 800000,800000.0,29760000.0,889.877642,33103.448275999996,FLORES,7.0,1406,C1406GNX
VTA,TERRENO,-58.4628211,-34.6303476,1030.0,Cnel. Ramón Falcón 2500,Cnel. Ramón Falcón ,2500,37.2,U$S 3800000,3800000.0,141360000.0,3689.320388,137242.718447,FLORES,7.0,1406,C1406ENR
VTA,TERRENO,-58.4606295,-34.6398328,270.0,Culpina  900,Culpina  ,900,37.2,U$S 190000,190000.0,7068000.0,703.703704,26177.777778,FLORES,7.0,,
VTA,TERRENO,-58.4607331,-34.618970399999995,274.0,Felipe Vallese,Felipe Vallese,,37.2,U$S 460000,460000.0,17112000.0,1678.8321170000002,62452.554745,FLORES,7.0,1406,C1406GXX
VTA,TERRENO,-58.459482200000004,-34.6318922,167.0,J. Bonifacio 2300,J. Bonifacio ,2300,37.2,U$S 430000,430000.0,15996000.0,2574.8502989999997,95784.431138,FLORES,7.0,1406,C1406DLF
VTA,TERRENO,-58.4460594,-34.643125899999994,300.0,LAUTARO 1600,LAUTARO ,1600,37.2,U$S 250000,250000.0,9300000.0,833.333333,31000.0,FLORES,7.0,,
VTA,TERRENO,-58.4602718,-34.6202061,1200.0,Mendes de 1950,Mendes de ,1950,37.2,U$S 1100000,1100000.0,40920000.0,916.666667,34100.0,FLORES,7.0,1406,C1406FVL
VTA,TERRENO,-58.4726956,-34.6243137,862.0,Moron 2900,Moron ,2900,37.2,U$S 3700000,3700000.0,137640000.0,4292.343387,159675.17401400002,FLORES,7.0,1406,C1406FOV
VTA,TERRENO,-58.469803500000005,-34.6198973,749.0,Neuquen 2600,Neuquen ,2600,37.2,U$S 1200000,1200000.0,44640000.0,1602.136182,59599.46595499999,FLORES,7.0,,
VTA,TERRENO,-58.470406000000004,-34.632121999999995,261.0,QUIRNO Y AV. RIVADAVIA,QUIRNO Y AV. RIVADAVIA,,37.2,U$S 550000,550000.0,20460000.0,2107.279693,78390.804598,FLORES,7.0,1406,C1406DXF
VTA,TERRENO,-58.460701,-34.633126000000004,249.0,RIVERA INDARTE AV. 300,RIVERA INDARTE AV. ,300,37.2,U$S 520000,520000.0,19344000.0,2088.353414,77686.746988,FLORES,7.0,1406,C1406HBA
VTA,TERRENO,-58.462709,-34.634102,507.0,tandil 2531,tandil ,2531,37.2,U$S 580000,580000.0,21576000.0,1143.9842210000002,42556.213018,FLORES,7.0,1406,C1406AHF
VTA,TERRENO,-58.4696475,-34.6275581,287.0,TERRADA 344,TERRADA ,344,37.2,U$S 920000,920000.0,34224000.0,3205.574913,119247.38676,FLORES,7.0,,
VTA,TERRENO,-58.46084030555701,-34.617196598443996,1664.0,Terrero,Terrero,,37.2,U$S 650000,650000.0,24180000.0,390.625,14531.25,FLORES,7.0,1406,C1406BKO
VTA,TERRENO,-58.46071800000001,-34.6170075,485.0,TERRERO 863/865,TERRERO ,863,37.2,U$S 800000,800000.0,29760000.0,1649.484536,61360.824742,FLORES,7.0,1406,C1406GKH
VTA,TERRENO,-58.4674809,-34.6287428,4000.0,Yerbal 2700,Yerbal ,2700,37.2,U$S 1400000,1400000.0,52080000.0,350.0,13020.0,FLORES,7.0,1407,C1407DYS
VTA,TERRENO,-58.4820985,-34.6339976,577.0,Avenida Rivadavia 8400,Avenida Rivadavia ,8400,37.2,U$S 900000,900000.0,33480000.0,1559.7920279999998,58024.26343200001,FLORESTA,10.0,1407,C1407KGH
VTA,TERRENO,-58.475142000000005,-34.636435,167.0,Dolores 300,Dolores ,300,37.2,U$S 238000,238000.0,8853600.0,1425.149701,53015.568862,FLORESTA,10.0,,
VTA,TERRENO,-58.4793902,-34.6323968,211.0,JOAQUIN V GONZALEZ,JOAQUIN V GONZALEZ,,37.2,U$S 300000,300000.0,11160000.0,1421.800948,52890.995261000004,FLORESTA,10.0,1407,C1407HEE
VTA,TERRENO,-58.477476706542994,-34.636168506206005,167.0,José Bonifacio 3517,José Bonifacio ,3517,37.2,U$S 290000,290000.0,10788000.0,1736.5269460000002,64598.802395000006,FLORESTA,10.0,1407,C1407FAT
VTA,TERRENO,-58.489135600000004,-34.6261234,325.0,Juan B. Justo 6900,Juan B. Justo ,6900,37.2,U$S 750000,750000.0,27900000.0,2307.6923079999997,85846.153846,FLORESTA,10.0,,
VTA,TERRENO,-58.475449,-34.632113000000004,205.0,RIVADAVIA Y CONCORDIA,RIVADAVIA Y CONCORDIA,,37.2,U$S 700000,700000.0,26040000.0,3414.634146,127024.39024400001,FLORESTA,10.0,1241,C1241ACT
VTA,TERRENO,-58.4109429,-34.637076,212.0,Av. Sanchez de Loria 2300,Av. Sanchez de Loria ,2300,37.2,U$S 530000,530000.0,19716000.0,2500.0,93000.0,BOEDO,5.0,1230,C1230ABW
VTA,TERRENO,-58.424787699999996,-34.624798600000005,187.0,Carlos Calvo 4207,Carlos Calvo ,4207,37.2,U$S 900000,900000.0,33480000.0,4812.834225,179037.433155,BOEDO,5.0,1252,C1252ABH
VTA,TERRENO,-58.4146022,-34.626800700000004,274.0,Cochabamba 3500,Cochabamba ,3500,37.2,U$S 360000,360000.0,13392000.0,1313.868613,48875.912409,BOEDO,5.0,,
VTA,TERRENO,-58.4230378,-34.637552500000005,300.0,MUÑIZ 1961,MU,1961,37.2,U$S 260000,260000.0,9672000.0,866.666667,32240.0,BOEDO,5.0,1262,C1262ABV
VTA,TERRENO,-58.4119142,-34.6370529,224.0,Rondeau 3400,Rondeau ,3400,37.2,U$S 345000,345000.0,12834000.0,1540.1785710000001,57294.642857000006,BOEDO,5.0,1233,C1233ABV
VTA,TERRENO,-58.4213074,-34.6263097,312.0,SAN JUAN 3900,SAN JUAN ,3900,37.2,U$S 950000,950000.0,35340000.0,3044.871795,113269.230769,BOEDO,5.0,1407,C1407EYD
VTA,TERRENO,-58.492976500000005,-34.630702,156.0,Dr. L. Belaustegui 4800,Dr. L. Belaustegui ,4800,37.2,U$S 235000,235000.0,8742000.0,1506.4102560000001,56038.461537999996,VELEZ SARSFIELD,10.0,1407,C1407IUB
VTA,TERRENO,-58.492003209399996,-34.6372012356,864.0,Mozart 86,Mozart ,86,37.2,U$S 365000,365000.0,13578000.0,422.453704,15715.277778,VELEZ SARSFIELD,10.0,,
VTA,TERRENO,-58.500939844705,-34.62939163008,333.0,Pasaje Warner 1100,Pasaje Warner ,1100,37.2,U$S 292000,292000.0,10862400.0,876.8768769999999,32619.81982,VELEZ SARSFIELD,10.0,1408,C1408HOD
VTA,TERRENO,-58.508604000000005,-34.640789,372.0,Albariño 200,Albariño ,200,37.2,U$S 400000,400000.0,14880000.0,1075.268817,40000.0,VILLA LURO,10.0,1407,C1407GZL
VTA,TERRENO,-58.4895537,-34.6421054,202.0,Alberdi 4499,Alberdi ,4499,37.2,U$S 390000,390000.0,14508000.0,1930.6930690000002,71821.782178,VILLA LURO,10.0,1440,C1440DLD
VTA,TERRENO,-58.5003015,-34.6447051,900.0,ARAUJO 700,ARAUJO ,700,37.2,U$S 315000,315000.0,11718000.0,350.0,13020.0,VILLA LURO,10.0,1407,C1407LDD
VTA,TERRENO,-58.5013476,-34.640004600000005,305.0,Av Escalada 200,Av Escalada ,200,37.2,U$S 560000,560000.0,20832000.0,1836.0655739999997,68301.63934400001,VILLA LURO,10.0,1407,C1407EUN
VTA,TERRENO,-58.50206800000001,-34.631652,800.0,Cesar Diaz 5300,Cesar Diaz ,5300,37.2,U$S 599000,599000.0,22282800.0,748.75,27853.5,VILLA LURO,10.0,1407,C1407IEJ
